a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
16	27	229	356	12437	0.996643	0.000022	0.003334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003346	0.000000	0.000000	0.001673	0.000000	0.000000	0.003334	0.000000	0.003334	0.003346	0.000000	-17359.597321	78	-1	0.903064	4.400483e-01,1.720603e-01,1.740827e-02,1.752594e-01,1.334384e-01,1.642405e-02,2.075615e-02,1.945821e-02,5.146848e-03	0.286008	0.316680	0.087850	-19569.862310	10
16	28	229	401	13201	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000015	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000009	-0.000007	-18453.855629	70	-18453.861377	0.958539	4.458782e-01,1.587832e-01,2.393373e-02,1.984928e-01,1.039868e-01,2.303353e-02,2.158048e-02,1.954847e-02,4.762796e-03	0.437692	0.233483	0.021319	-20883.420574	10
16	29	229	402	13177	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000000	-18734.330798	82	-18734.331178	0.956796	4.316985e-01,1.760764e-01,2.059062e-02,1.862739e-01,1.173507e-01,2.264632e-02,2.020813e-02,2.000184e-02,5.153608e-03	0.347665	0.263238	0.055891	-21019.560296	10
16	30	229	428	12906	0.991664	0.000047	0.008288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008312	0.000000	0.000000	0.004156	0.000000	0.000000	0.008289	0.000000	0.008289	0.008312	-0.000000	-18368.544324	82	-1	0.937119	4.223579e-01,1.940882e-01,1.281559e-02,1.694228e-01,1.399654e-01,1.549605e-02,1.917654e-02,2.237791e-02,4.299685e-03	0.228572	0.322964	0.111521	-20354.267739	10
16	31	229	506	13199	0.851247	0.000005	0.004312	0.144434	0.000000	0.000000	0.000000	0.000000	0.000002	0.004316	0.000002	0.144436	0.002159	0.000002	0.000002	0.004312	0.000002	0.004313	0.076533	-0.072217	-18993.983491	66	-1	0.958394	4.572702e-01,1.330668e-01,3.835024e-02,1.938402e-01,1.012139e-01,3.082001e-02,2.028759e-02,1.614661e-02,9.004532e-03	0.579346	0.234014	-0.027870	-21219.944700	10
16	32	229	852	13205	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	-0.000000	-19514.450030	58	-19514.455368	0.958830	4.030224e-01,2.004907e-01,2.596487e-02,1.835773e-01,1.191266e-01,2.193246e-02,2.256958e-02,1.899876e-02,4.317293e-03	0.407419	0.251569	0.033257	-21493.480853	10
16	33	229	969	13197	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	-18934.823123	82	-18934.824820	0.958249	4.244083e-01,1.826542e-01,2.233698e-02,1.768395e-01,1.267320e-01,2.157551e-02,1.964721e-02,2.088979e-02,4.916397e-03	0.331283	0.285469	0.065246	-21201.769073	10
16	34	229	2135	12442	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000221	0.000000	0.000000	0.000110	0.000000	0.000000	0.000220	0.000000	0.000221	0.000221	-0.000000	-18385.809792	118	-18385.815626	0.903427	4.201828e-01,1.821348e-01,2.799794e-02,1.694870e-01,1.291204e-01,2.621691e-02,1.892122e-02,2.123489e-02,4.703950e-03	0.363375	0.289512	0.053676	-20267.847389	10
16	35	229	2757	12231	0.990412	0.000013	0.009549	0.000025	0.000000	0.000000	0.000000	0.000000	0.000002	0.009557	0.000002	0.000026	0.004779	0.000002	0.000002	0.009549	0.000002	0.009550	0.009569	-0.000012	-17693.960832	62	-1	0.888106	4.331916e-01,1.689436e-01,2.818408e-02,1.743531e-01,1.270262e-01,2.326635e-02,1.959036e-02,1.844626e-02,6.998392e-03	0.376099	0.293510	0.049256	-19750.228027	10
16	36	229	3479	12672	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	-0.000000	-17838.756837	94	-17838.760543	0.920128	4.218660e-01,1.906392e-01,1.533129e-02,1.719293e-01,1.367419e-01,1.817804e-02,1.834071e-02,2.293823e-02,4.035285e-03	0.246245	0.312655	0.102482	-20116.904717	10
16	37	229	3722	13013	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000696	0.000000	0.000000	0.000348	0.000000	0.000000	0.000673	0.000000	0.000673	0.000696	-0.000000	-18583.271353	90	-18583.275651	0.944888	4.210376e-01,1.899647e-01,1.745198e-02,1.726186e-01,1.359154e-01,1.718382e-02,1.905273e-02,2.198353e-02,4.791665e-03	0.268584	0.310128	0.093390	-20728.772719	10
16	38	229	3738	13210	0.982149	0.000005	0.017847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017849	0.000000	0.000000	0.008925	0.000000	0.000000	0.017847	0.000000	0.017847	0.017849	-0.000000	-18714.548353	110	-1	0.959193	4.325792e-01,1.800239e-01,1.663086e-02,1.689172e-01,1.373044e-01,1.891002e-02,1.731701e-02,2.271051e-02,5.607013e-03	0.247245	0.323442	0.104347	-20951.352172	10
16	39	229	3807	12313	0.963642	0.000103	0.005989	0.030265	0.000000	0.000000	0.000000	0.000000	0.000001	0.006042	0.000001	0.030266	0.003021	0.000001	0.000001	0.005989	0.000001	0.005990	0.021174	-0.015132	-17931.039399	86	-1	0.894060	4.411889e-01,1.567495e-01,3.116666e-02,1.788647e-01,1.183217e-01,2.892841e-02,2.253726e-02,1.664445e-02,5.598435e-03	0.453881	0.272072	0.017665	-19903.645225	10
16	40	229	4494	13163	0.965793	0.015176	0.019030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026619	0.000000	0.000000	0.013309	0.000000	0.000000	0.019031	0.000000	0.019031	0.026619	0.000000	-18486.081667	214	-1	0.955780	4.378855e-01,1.788144e-01,1.326976e-02,1.711627e-01,1.358917e-01,1.762104e-02,1.649423e-02,2.508445e-02,3.776284e-03	0.219027	0.321678	0.114925	-20621.391331	10
16	41	229	4705	12477	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000021	0.000000	0.000000	0.000011	0.000000	0.000000	0.000014	0.000000	0.000014	0.000021	0.000000	-17305.037374	70	-17305.045075	0.905969	4.306828e-01,1.824650e-01,1.376159e-02,1.739584e-01,1.362932e-01,1.635993e-02,2.182075e-02,2.034717e-02,4.311249e-03	0.261072	0.317913	0.097832	-19654.347967	10
16	42	229	4716	13144	0.938702	0.038629	0.022668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.041984	0.000001	0.000001	0.020993	0.000001	0.000001	0.022668	0.000001	0.022669	0.041984	0.000000	-18471.139856	166	-1	0.954400	4.459677e-01,1.653099e-01,1.799536e-02,1.703141e-01,1.331380e-01,2.185606e-02,1.585148e-02,2.373927e-02,5.828176e-03	0.254224	0.320763	0.101073	-20782.453448	10
16	43	229	4717	12535	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	-17603.897730	86	-17603.898508	0.910180	4.255204e-01,1.890379e-01,1.643789e-02,1.765192e-01,1.304398e-01,1.689076e-02,1.665989e-02,2.335323e-02,5.140919e-03	0.253740	0.297198	0.096364	-19846.784169	10
16	44	229	5213	12401	0.947840	0.000346	0.051814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051987	0.000000	0.000000	0.025994	0.000000	0.000000	0.051814	0.000000	0.051814	0.051987	-0.000000	-17577.537250	134	-1	0.900450	4.429655e-01,1.670978e-01,1.811949e-02,1.638757e-01,1.413493e-01,2.093803e-02,1.748616e-02,2.234717e-02,5.820815e-03	0.251898	0.344869	0.106762	-19657.699103	10
16	45	229	5229	13204	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	-0.000000	-18371.750225	62	-18371.755438	0.958757	4.402287e-01,1.681563e-01,1.983355e-02,1.930809e-01,1.076360e-01,2.526478e-02,2.124250e-02,1.997560e-02,4.581659e-03	0.381620	0.240499	0.040987	-20941.472082	10
16	46	229	5400	12693	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000000	-18089.843458	62	-18089.844175	0.921653	4.327348e-01,1.694290e-01,2.558168e-02,1.898233e-01,1.144492e-01,2.227009e-02,1.886144e-02,2.133379e-02,5.516695e-03	0.388322	0.255867	0.040463	-20344.719614	10
16	47	229	5437	12978	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	-0.000000	-18535.931068	82	-18535.933963	0.942347	4.138691e-01,1.977185e-01,1.733354e-02,1.713124e-01,1.354503e-01,1.874083e-02,1.991147e-02,2.094114e-02,4.722718e-03	0.274972	0.303729	0.089698	-20775.463473	10
16	48	229	5649	12997	0.942149	0.000002	0.000000	0.057849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.057849	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.028926	-0.028924	-18955.393838	82	-1	0.943726	4.380986e-01,1.577872e-01,3.335391e-02,1.831696e-01,1.101918e-01,3.158002e-02,2.276074e-02,1.640382e-02,6.654270e-03	0.509245	0.247591	-0.003344	-21148.338082	10
16	49	229	5727	13172	0.935607	0.038413	0.025979	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045186	0.000000	0.000000	0.022593	0.000000	0.000000	0.025980	0.000000	0.025980	0.045186	0.000000	-18412.825258	182	-1	0.956433	4.498957e-01,1.643623e-01,1.504607e-02,1.737045e-01,1.292055e-01,2.216302e-02,1.517597e-02,2.278499e-02,7.661996e-03	0.233907	0.312667	0.107201	-20715.237936	10
16	50	229	5776	12445	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	-17779.146083	106	-17779.147874	0.903645	4.321123e-01,1.736080e-01,2.201490e-02,1.759998e-01,1.256046e-01,2.371725e-02,2.162483e-02,1.976369e-02,5.554593e-03	0.347437	0.287604	0.059484	-19999.062357	10
16	51	229	5944	13121	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000001	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	-0.000000	-19095.339363	78	-19095.345500	0.952730	4.222008e-01,1.819123e-01,2.520078e-02,1.845167e-01,1.130509e-01,2.730351e-02,2.023625e-02,2.084112e-02,4.737693e-03	0.401916	0.245757	0.034615	-21255.408041	10
16	52	229	6362	13211	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000001	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000005	-0.000000	-19038.051596	62	-19038.056374	0.959265	4.211399e-01,1.850313e-01,2.239830e-02,1.807548e-01,1.193066e-01,2.582253e-02,2.382056e-02,1.789749e-02,3.828460e-03	0.387396	0.261795	0.041457	-21308.647657	10
17	18	232	234	13297	0.624378	0.338298	0.037319	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.206468	0.000005	0.000005	0.103234	0.000000	0.000000	0.037324	0.000000	0.037324	0.206473	-0.000000	-18329.709284	74	-1	0.965510	4.842379e-01,1.353693e-01,1.186220e-02,1.554262e-01,1.402367e-01,2.692371e-02,1.100261e-02,2.438237e-02,1.055897e-02	0.163044	0.384245	0.151800	-20473.166799	10
17	19	232	237	13125	0.614002	0.385920	0.000078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.193038	0.000000	0.000000	0.096519	0.000000	0.000000	0.000078	0.000000	0.000078	0.193038	-0.000000	-18406.880899	86	-1	0.953021	4.651308e-01,1.554910e-01,1.097407e-02,1.526875e-01,1.411212e-01,2.861771e-02,9.105106e-03,2.597054e-02,1.090214e-02	0.142283	0.368611	0.156529	-20496.442684	10
17	20	232	345	13276	0.995371	0.000418	0.004211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004420	0.000000	0.000000	0.002210	0.000000	0.000000	0.004211	0.000000	0.004211	0.004420	0.000000	-18522.444383	170	-1	0.963985	4.425683e-01,1.715544e-01,1.752515e-02,1.713236e-01,1.305059e-01,2.003950e-02,1.732408e-02,2.513884e-02,4.020230e-03	0.267032	0.308594	0.093684	-20958.197419	10
17	21	232	347	13259	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	-18511.018808	74	-18511.020402	0.962751	4.308287e-01,1.801178e-01,2.037120e-02,1.827455e-01,1.209361e-01,1.891598e-02,2.076765e-02,2.231716e-02,3.000021e-03	0.340170	0.271623	0.059846	-21046.270607	10
17	22	232	350	13276	0.971613	0.017905	0.010482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019434	0.000000	0.000000	0.009717	0.000000	0.000000	0.010482	0.000000	0.010482	0.019435	-0.000000	-18422.281210	170	-1	0.963985	4.479730e-01,1.691638e-01,1.397261e-02,1.734020e-01,1.291782e-01,2.013845e-02,1.601907e-02,2.422217e-02,5.930582e-03	0.232173	0.309841	0.107232	-20806.520114	10
17	23	232	351	12983	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000001	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000006	0.000000	-18351.605275	62	-18351.614595	0.942710	4.106343e-01,2.030989e-01,1.806746e-02,1.777288e-01,1.280420e-01,1.707770e-02,2.083810e-02,2.219881e-02,2.313980e-03	0.303850	0.278953	0.074285	-20693.257360	10
17	24	232	353	13261	0.997856	0.000118	0.002019	0.000000	0.000000	0.000005	0.000002	0.000000	0.000000	0.002080	0.000006	0.000000	0.001040	0.000001	0.000000	0.002019	0.000000	0.002020	0.002082	0.000002	-18444.485385	134	-1	0.962896	4.399942e-01,1.771812e-01,1.458300e-02,1.688934e-01,1.317366e-01,2.137682e-02,1.715019e-02,2.430285e-02,4.781836e-03	0.240884	0.311075	0.104193	-20928.516154	10
17	25	232	354	13312	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000015	0.000002	0.000002	0.000002	0.000000	0.000002	0.000002	0.000009	-0.000006	-18873.739733	50	-18873.750400	0.966599	4.297549e-01,1.717809e-01,2.997318e-02,1.862308e-01,1.146025e-01,2.176941e-02,2.127441e-02,1.980976e-02,4.804146e-03	0.447177	0.254199	0.019255	-21458.514537	10
17	26	232	355	13266	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	-18659.142131	58	-18659.144160	0.963259	4.218800e-01,1.895224e-01,2.048976e-02,1.849577e-01,1.183114e-01,1.931019e-02,2.121464e-02,1.992511e-02,4.388923e-03	0.352497	0.259785	0.053668	-21170.691427	10
17	27	232	356	12554	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000003	0.000003	0.000004	0.000003	0.000003	0.000000	0.000003	0.000003	0.000006	0.000000	-17501.920891	63	-17501.930933	0.911560	4.303636e-01,1.807693e-01,1.793383e-02,1.826262e-01,1.244535e-01,1.766093e-02,2.230969e-02,2.066147e-02,3.221402e-03	0.323362	0.281594	0.067576	-19856.397089	10
17	28	232	401	13319	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000089	0.000000	0.000000	0.000045	0.000000	0.000000	0.000033	0.000000	0.000033	0.000089	-0.000000	-18585.611288	118	-18585.618913	0.967107	4.595571e-01,1.480291e-01,2.328283e-02,1.872410e-01,1.129244e-01,2.288119e-02,1.934547e-02,2.082104e-02,5.917893e-03	0.377494	0.267847	0.045745	-20959.257919	10
17	29	232	402	13295	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000000	-18871.998409	70	-18871.999188	0.965365	4.337156e-01,1.758493e-01,2.115788e-02,1.833361e-01,1.182681e-01,2.203461e-02,2.026790e-02,1.995620e-02,5.414311e-03	0.350270	0.267211	0.055537	-21201.835532	10
17	30	232	428	13019	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.000015	0.000000	0.000000	0.000016	0.000000	0.000016	0.000030	-0.000000	-18491.226979	126	-18491.232773	0.945324	4.213167e-01,1.958957e-01,1.368328e-02,1.735040e-01,1.342963e-01,1.485046e-02,1.768839e-02,2.467744e-02,4.087743e-03	0.233600	0.305011	0.105610	-20537.969718	10
17	31	232	506	13311	0.853319	0.000013	0.000000	0.146667	0.000000	0.000000	0.000000	0.000000	0.000001	0.000008	0.000001	0.146668	0.000005	0.000001	0.000001	0.000000	0.000001	0.000001	0.073341	-0.073334	-19120.753077	58	-1	0.966526	4.516578e-01,1.367483e-01,4.307555e-02,1.969444e-01,9.624820e-02,2.935770e-02,2.294415e-02,1.689912e-02,6.124766e-03	0.685932	0.215818	-0.062523	-21470.974964	10
17	32	232	852	13323	0.988350	0.000086	0.011563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011607	0.000000	0.000000	0.005804	0.000000	0.000000	0.011563	0.000000	0.011564	0.011607	-0.000000	-19640.682008	94	-1	0.967398	4.186962e-01,1.893480e-01,2.377399e-02,1.697454e-01,1.301230e-01,2.238680e-02,1.860315e-02,2.095075e-02,6.372752e-03	0.325670	0.292537	0.068463	-21575.495112	10
17	33	232	969	13317	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000205	0.000000	0.000000	0.000103	0.000000	0.000000	0.000173	0.000000	0.000174	0.000205	0.000000	-19047.275017	118	-19047.278296	0.966962	4.297873e-01,1.797864e-01,2.169425e-02,1.738034e-01,1.278593e-01,2.120201e-02,1.695682e-02,2.315121e-02,5.759214e-03	0.302294	0.292856	0.077345	-21332.516637	10
17	34	232	2135	12555	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000000	-18563.681524	70	-18563.682760	0.911632	4.139255e-01,1.893665e-01,2.806815e-02,1.733196e-01,1.240765e-01,2.511277e-02,1.918068e-02,2.099198e-02,5.958329e-03	0.380804	0.272074	0.045025	-20523.354599	10
17	35	232	2757	12342	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000079	0.000000	0.000001	0.000040	0.000000	0.000000	0.000079	0.000000	0.000079	0.000079	-0.000000	-17824.737996	90	-17824.742759	0.896166	4.341944e-01,1.673906e-01,3.039339e-02,1.739285e-01,1.255297e-01,2.230536e-02,1.912780e-02,2.119849e-02,5.931672e-03	0.394498	0.289010	0.041654	-19952.171120	10
17	36	232	3479	12770	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016	0.000000	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016	0.000000	-17926.401371	90	-17926.408147	0.927244	4.226170e-01,1.932768e-01,1.532321e-02,1.710141e-01,1.331334e-01,1.878945e-02,1.873975e-02,2.375196e-02,3.354346e-03	0.255856	0.301961	0.096579	-20263.673629	10
17	37	232	3722	13126	0.963636	0.004333	0.032031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034197	0.000000	0.000000	0.017098	0.000000	0.000000	0.032031	0.000000	0.032031	0.034197	-0.000000	-18673.817705	282	-1	0.953093	4.351786e-01,1.824296e-01,1.440626e-02,1.625793e-01,1.390660e-01,2.005205e-02,1.523995e-02,2.590795e-02,5.140279e-03	0.213181	0.330625	0.119225	-20751.684886	10
17	38	232	3738	13327	0.964644	0.007365	0.027991	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.031674	0.000001	0.000000	0.015837	0.000000	0.000000	0.027991	0.000000	0.027991	0.031674	0.000000	-18831.680288	266	-1	0.967688	4.369017e-01,1.805597e-01,1.477196e-02,1.641537e-01,1.367164e-01,2.113292e-02,1.780209e-02,2.258020e-02,5.381323e-03	0.238260	0.324742	0.108132	-21086.058346	10
17	39	232	3807	12432	0.968298	0.000025	0.000016	0.031658	0.000000	0.000000	0.000000	0.000000	0.000002	0.000031	0.000002	0.031660	0.000016	0.000002	0.000002	0.000016	0.000002	0.000018	0.015860	-0.015829	-18116.619292	70	-1	0.902701	4.353553e-01,1.639676e-01,3.135861e-02,1.832289e-01,1.120128e-01,2.778571e-02,2.332252e-02,1.594680e-02,7.021756e-03	0.488169	0.251369	0.004310	-20168.570279	10
17	40	232	4494	13287	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000002	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	0.000000	-18680.247079	62	-18680.257282	0.964784	4.156502e-01,1.977050e-01,1.836710e-02,1.850980e-01,1.227254e-01,1.454676e-02,2.352947e-02,2.023271e-02,2.145309e-03	0.341385	0.267097	0.058718	-21039.062459	10
17	41	232	4705	12586	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000004	0.000004	0.000003	0.000001	0.000001	0.000002	0.000001	0.000004	0.000007	0.000000	-17405.050514	55	-17405.061932	0.913883	4.209311e-01,1.946302e-01,1.374025e-02,1.831003e-01,1.242316e-01,1.681465e-02,2.184508e-02,2.035945e-02,4.347350e-03	0.286443	0.275770	0.079987	-19888.596659	10
17	42	232	4716	13265	0.794335	0.205647	0.000013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.102841	0.000005	0.000005	0.051423	0.000004	0.000004	0.000013	0.000004	0.000017	0.102841	0.000000	-18551.107330	75	-1	0.963186	4.561508e-01,1.611696e-01,1.530823e-02,1.624916e-01,1.341393e-01,2.527715e-02,1.377282e-02,2.520754e-02,6.482991e-03	0.216797	0.332664	0.118266	-20852.615963	10
17	43	232	4717	12629	0.681843	0.300701	0.017456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167806	0.000000	0.000000	0.083903	0.000000	0.000000	0.017456	0.000000	0.017456	0.167806	0.000000	-17578.507995	94	-1	0.917006	4.574369e-01,1.672451e-01,8.308971e-03,1.500956e-01,1.487841e-01,2.187219e-02,1.131723e-02,2.616141e-02,8.778475e-03	0.131911	0.386452	0.165221	-19593.922778	10
17	44	232	5213	12505	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	-17750.285507	54	-17750.291640	0.908002	4.211025e-01,1.880990e-01,2.139035e-02,1.811315e-01,1.226595e-01,1.978151e-02,2.072108e-02,2.101521e-02,4.099307e-03	0.343320	0.271287	0.058651	-20027.525350	10
17	45	232	5229	13325	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000003	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	-0.000000	-18485.368891	58	-18485.377115	0.967543	4.384043e-01,1.694999e-01,2.290632e-02,1.908890e-01,1.093239e-01,2.276282e-02,2.425607e-02,1.790681e-02,4.050861e-03	0.431401	0.243906	0.024204	-21179.989522	10
17	46	232	5400	12792	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.000008	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000007	-0.000003	-18177.594789	62	-18177.602641	0.928841	4.282721e-01,1.753615e-01,2.735652e-02,1.898194e-01,1.102631e-01,2.285164e-02,2.194443e-02,2.055353e-02,3.577924e-03	0.447121	0.240808	0.018536	-20559.048832	10
17	47	232	5437	13098	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000004	0.000000	-18689.956712	50	-18689.963810	0.951060	4.058204e-01,2.046652e-01,2.064893e-02,1.779646e-01,1.278460e-01,1.713431e-02,2.087084e-02,2.175339e-02,3.296342e-03	0.324764	0.276103	0.066163	-21038.453897	10
17	48	232	5649	13114	0.939154	0.000015	0.000000	0.060829	0.000000	0.000000	0.000000	0.000000	0.000002	0.000009	0.000002	0.060831	0.000006	0.000002	0.000002	0.000000	0.000002	0.000002	0.030424	-0.030415	-19069.230935	54	-1	0.952222	4.375621e-01,1.592812e-01,3.520959e-02,1.879839e-01,1.055907e-01,2.873549e-02,1.915979e-02,1.841460e-02,8.062655e-03	0.514907	0.235282	-0.005198	-21308.262732	10
17	49	232	5727	13291	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000001	0.000005	0.000000	-18538.959578	62	-18538.961379	0.965074	4.400220e-01,1.700199e-01,2.141091e-02,1.795949e-01,1.246318e-01,1.843081e-02,1.999561e-02,2.113830e-02,4.755891e-03	0.332231	0.289444	0.065501	-21053.763134	10
17	50	232	5776	12540	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000003	0.000003	0.000003	0.000000	0.000000	0.000003	0.000000	0.000003	0.000010	-0.000000	-17875.067247	78	-17875.074213	0.910543	4.305906e-01,1.773087e-01,2.398881e-02,1.797067e-01,1.199464e-01,2.193893e-02,1.872443e-02,2.245601e-02,5.339417e-03	0.356103	0.270074	0.053828	-20130.905037	10
17	51	232	5944	13235	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000004	0.000005	0.000004	0.000004	0.000004	0.000000	0.000004	0.000004	0.000005	-0.000001	-19209.024530	59	-19209.034212	0.961008	4.162184e-01,1.874178e-01,2.861240e-02,1.890765e-01,1.092870e-01,2.343345e-02,2.238933e-02,1.835056e-02,5.214636e-03	0.466677	0.232882	0.011437	-21470.773208	10
